edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.02,36,359958,2975,2974,786,786,0.30000000000000004,-0.029967630583536523,846,0.17439450028515124,147.53774724123795,-0.001284919676615485,0.43825053282522786,0.6038961038961039,-0.04899257967334551,3.0771912537416726,20,44.3079195022583,
0.02,37,359930,2974,2975,777,777,0.2,-0.0008591216976704458,1565,0.16837268250816842,263.50324812528356,-0.0012581043896957354,0.45648893929698475,0.6688311688311688,-0.24270970051495344,6.050928691215747,20,42.76009488105774,
0.02,38,359931,2974,2975,761,761,0.1,0.03590280949903487,2287,0.15626018601786199,357.36704542285037,0.036909237125684786,0.5954905653813073,0.6796536796536796,0.08094038159971798,6.207538273267023,20,42.01628065109253,
0.02,39,359908,2975,2974,755,755,0.4,0.008979033807067332,626,0.16771732892627797,104.99104790785,-0.017746225946971384,0.40633667264682427,0.8073593073593074,0.22600387226871912,5.166369436735831,20,41.1623854637146,
0.02,40,359968,2975,2974,772,772,0.2,0.008908952832241659,2474,0.16705978138973404,413.305899158202,0.023671752727434468,0.5493637343541982,0.41883116883116883,0.09123448492106793,4.5016565388724485,20,42.65277600288391,
0.02,41,359953,2975,2974,768,768,0.5,0.0015499114865153171,2858,0.1473950519588526,421.25505849840073,0.022676320469972665,0.57016836614351,0.5865800865800865,0.07407783305697227,4.608031762756069,20,44.71221137046814,
0.02,42,359975,2975,2976,755,755,0.0,-0.03802802794333115,2494,0.1477429301515487,368.4708677979625,0.04309642212108834,0.7219293146526896,0.487012987012987,-0.06846085179090178,7.46643605122355,20,42.696521520614624,
0.02,43,359950,2975,2975,754,754,0.4,-0.008799199247481989,529,0.15829402212411867,83.73753770365877,-0.008452308296076577,0.4149325442855788,0.2435064935064935,-0.014863283771755173,2.822763514741111,20,46.739540100097656,
0.02,44,359951,2974,2974,786,786,0.5,0.006461208024740798,2772,0.17025983362346453,471.96025880424367,0.019790982187622187,0.5338657952405351,0.6277056277056277,0.15774048323641532,7.42757862641162,20,48.92941069602966,
0.02,45,359917,2975,2975,783,783,0.2,-0.02647759705700864,2494,0.15676697133538278,390.97682651044465,0.014613279024603808,0.5102513767330519,0.4696969696969697,0.3497246253050804,11.33753736535006,20,47.13012981414795,
0.02,46,359964,2975,2975,779,779,0.2,-0.006191737462323762,1868,0.15314144461040485,286.06821853223624,0.00524370344342859,0.4389894121773015,0.54004329004329,0.10015720270928605,5.005034661171131,20,46.440200090408325,
0.02,47,359949,2975,2974,751,751,0.2,-0.015820257487051168,2567,0.16309235654724313,418.65807925677314,0.022396022795111003,0.6231090159491303,0.7608225108225108,0.09949848576382105,5.098852579258613,20,45.50398135185242,
