T_label,T_effective,z,rep,dsr,pbo,confidence
single_window_tb2000,197.3,3.0,177,0.7142485073289573,0.21428571428571427,0.5611952557584664
single_window_tb2000,197.3,3.0,178,0.8041704961027836,0.13095238095238096,0.6988624549464667
single_window_tb2000,197.3,3.0,179,0.957707799836217,0.047619047619047616,0.9121026665106828
single_window_tb2000,197.3,3.0,180,0.776094684177201,0.2846320346320346,0.555193275152738
single_window_tb2000,197.3,3.0,181,0.7876845368568837,0.20887445887445888,0.6231573554571234
single_window_tb2000,197.3,3.0,182,0.6890242811127578,0.45021645021645024,0.37881421515723046
single_window_tb2000,197.3,3.0,183,0.9971509918401676,0.01406926406926407,0.9831218112190397
single_window_tb2000,197.3,3.0,184,0.45287983583443153,0.5032467532467533,0.22496952883983123
single_window_tb2000,197.3,3.0,185,0.9929072843070482,0.012987012987012988,0.9800123845108528
single_window_tb2000,197.3,3.0,186,0.700363520894486,0.38095238095238093,0.43355837007753895
single_window_tb2000,197.3,3.0,187,0.8176063391034631,0.16666666666666666,0.6813386159195527
single_window_tb2000,197.3,3.0,188,0.806281310757262,0.2261904761904762,0.6239081571335956
single_window_tb2000,197.3,3.0,189,0.21650819605776256,0.5735930735930735,0.09232059442289876
single_window_tb2000,197.3,3.0,190,0.3366905323370599,0.6677489177489178,0.11186579375268116
single_window_tb2000,197.3,3.0,191,0.952972930993865,0.06168831168831169,0.8941856397961916
single_window_tb2000,197.3,3.0,192,0.5859386378583071,0.5292207792207793,0.2758477353553718
single_window_tb2000,197.3,3.0,193,0.35591525657330514,0.16558441558441558,0.29698123681603705
single_window_tb2000,197.3,3.0,194,0.9826460705132462,0.05194805194805195,0.9315995213956749
single_window_tb2000,197.3,3.0,195,0.988775779355965,0.006493506493506494,0.9823551574120951
single_window_tb2000,197.3,3.0,196,0.9580930722546339,0.0010822510822510823,0.957056174990289
single_window_tb2000,197.3,3.0,197,0.9331602398866774,0.09632034632034632,0.8432779224084151
single_window_tb2000,197.3,3.0,198,0.6523832185096643,0.06493506493506493,0.6100206718531925
single_window_tb2000,197.3,3.0,199,0.9267697837580168,0.04004329004329004,0.8896588725036374
single_window_tb2000,197.3,3.0,200,0.7158275112238968,0.05627705627705628,0.6755428460900844
single_window_tb2000,197.3,3.0,201,0.9508508863167335,0.012987012987012988,0.9385021735074253
single_window_tb2000,197.3,3.0,202,0.6727241517894897,0.4805194805194805,0.34946709183869595
single_window_tb2000,197.3,3.0,203,0.8893360101936019,0.20454545454545456,0.7074263717449105
single_window_tb2000,197.3,3.0,204,0.4066576166618928,0.25,0.30499321249641964
single_window_tb2000,197.3,3.0,205,0.8490066481767322,0.16017316017316016,0.7130185703302426
single_window_tb2000,197.3,3.0,206,0.9295827485205833,0.11255411255411256,0.8249543872152363
single_window_tb2000,197.3,3.0,207,0.8835230081174461,0.15692640692640691,0.7448749170167647
single_window_tb2000,197.3,3.0,208,0.8701771055643059,0.25216450216450215,0.6507493289447353
single_window_tb2000,197.3,3.0,209,0.9548551607206487,0.021645021645021644,0.9341873000989895
single_window_tb2000,197.3,3.0,210,0.9392023673012765,0.22402597402597402,0.7287966421591074
single_window_tb2000,197.3,3.0,211,0.9921563276893702,0.01406926406926407,0.9781974183171172
single_window_tb2000,197.3,3.0,212,0.4370122680364452,0.39935064935064934,0.2624911350218908
single_window_tb2000,197.3,3.0,213,0.6387524793381681,0.6634199134199135,0.21499136479888556
single_window_tb2000,197.3,3.0,214,0.7022162966770197,0.3365800865800866,0.46586427474352066
single_window_tb2000,197.3,3.0,215,0.9743228892832367,0.025974025974025976,0.9490158012499059
single_window_tb2000,197.3,3.0,216,0.7507670229168109,0.24242424242424243,0.5687628961490991
single_window_tb2000,197.3,3.0,217,0.8468586307187799,0.21861471861471862,0.6617228694577479
single_window_tb2000,197.3,3.0,218,0.36924118709608905,0.408008658008658,0.21858758586748997
single_window_tb2000,197.3,3.0,219,0.8103416674607006,0.05411255411255411,0.7664920101305761
single_window_tb2000,197.3,3.0,220,0.2414487870203374,0.09848484848484848,0.217669739813789
single_window_tb2000,197.3,3.0,221,0.7097346907305755,0.2067099567099567,0.5630254635341037
single_window_tb2000,197.3,3.0,222,0.7283762154782627,0.14177489177489178,0.6251107563574267
single_window_tb2000,197.3,3.0,223,0.8851930205971692,0.09848484848484848,0.7980149200838116
single_window_tb2000,197.3,3.0,224,0.6078463790682702,0.3722943722943723,0.38154859292164145
single_window_tb2000,197.3,3.0,225,0.7458786272014567,0.13636363636363635,0.644167905310349
single_window_tb2000,197.3,3.0,226,0.9420775766854008,0.03787878787878788,0.906392819992772
single_window_tb2000,197.3,3.0,227,0.6205254322272146,0.17207792207792208,0.513746705253051
single_window_tb2000,197.3,3.0,228,0.9899598441024934,0.003246753246753247,0.9867456887644982
single_window_tb2000,197.3,3.0,229,0.9900570507057658,0.07034632034632035,0.9204101802556848
single_window_tb2000,197.3,3.0,230,0.9445981214057142,0.032467532467532464,0.913929351230204
single_window_tb2000,197.3,3.0,231,0.6430652176387346,0.12445887445887446,0.5630300444477665
single_window_tb2000,197.3,3.0,232,0.9164989054300221,0.0021645021645021645,0.914515141565455
single_window_tb2000,197.3,3.0,233,0.8052784208506352,0.2305194805194805,0.619646057602599
single_window_tb2000,197.3,3.0,234,0.9253239907097225,0.05411255411255411,0.8752523461907981
single_window_tb2000,197.3,3.0,235,0.93846211163383,0.05952380952380952,0.8826012716556259
single_window_tb2000,197.3,3.0,236,0.9302290864791275,0.09632034632034632,0.8406290987121985
single_window_tb2000,197.3,3.0,237,0.8603833711916422,0.13852813852813853,0.7411960643598996
single_window_tb2000,197.3,3.0,238,0.6392021591532517,0.49134199134199136,0.3251352974047925
single_window_tb2000,197.3,3.0,239,0.7633208227038664,0.031385281385281384,0.739363783896061
single_window_tb2000,197.3,3.0,240,0.8865370010921152,0.3106060606060606,0.6111732356013825
single_window_tb2000,197.3,3.0,241,0.9777122082538662,0.008658008658008658,0.9692471674897634
single_window_tb2000,197.3,3.0,242,0.8652349798296444,0.016233766233766232,0.8511889574298125
single_window_tb2000,197.3,3.0,243,0.28830611941124984,0.5573593073593074,0.12761602038874587
single_window_tb2000,197.3,3.0,244,0.6976692503789326,0.5183982683982684,0.33599871906777595
single_window_tb2000,197.3,3.0,245,0.8572491518546298,0.19155844155844157,0.6930358402980611
single_window_tb2000,197.3,3.0,246,0.6042312730023826,0.7283549783549783,0.16413641723333122
single_window_tb2000,197.3,3.0,247,0.44672518889941043,0.3906926406926407,0.272192945184381
single_window_tb2000,197.3,3.0,248,0.6648821391522115,0.0670995670995671,0.6202688354428639
single_window_tb2000,197.3,3.0,249,0.8030724928711361,0.2012987012987013,0.6414150430074659
single_window_tb2000,197.3,3.0,250,0.9892244970901757,0.003246753246753247,0.9860127292424803
single_window_tb2000,197.3,3.0,251,0.23981406377927222,0.6071428571428571,0.09421266791328553
single_window_tb2000,197.3,3.0,252,0.5814910680416298,0.4145021645021645,0.34046176169969883
single_window_tb2000,197.3,3.0,253,0.4972406639984738,0.47294372294372294,0.26207381316802675
single_window_tb2000,197.3,3.0,254,0.8575175654008238,0.2196969696969697,0.6691235548203398
single_window_tb2000,197.3,3.0,255,0.8076934439304032,0.3841991341991342,0.4973783220740253
single_window_tb2000,197.3,3.0,256,0.6526155118305064,0.4155844155844156,0.3813986757451011
single_window_tb2000,197.3,3.0,257,0.5803699334831703,0.1277056277056277,0.5062534268262288
single_window_tb2000,197.3,3.0,258,0.9288165988875906,0.11147186147186147,0.8252796836436276
single_window_tb2000,197.3,3.0,259,0.48347874425189435,0.09307359307359307,0.43847964034966175
single_window_tb2000,197.3,3.0,260,0.616842689985766,0.3538961038961039,0.39854446528301113
single_window_tb2000,197.3,3.0,261,0.8032456969350186,0.050865800865800864,0.7623879612684105
single_window_tb2000,197.3,3.0,262,0.8694036268220682,0.17424242424242425,0.717916631239435
single_window_tb2000,197.3,3.0,263,0.8860439856256441,0.05952380952380952,0.8333032721955462
single_window_tb2000,197.3,3.0,264,0.670999792603785,0.487012987012987,0.34421417932272086
single_window_tb2000,197.3,3.0,265,0.7137415790491383,0.17424242424242425,0.5893775160330005
single_window_tb2000,197.3,3.0,266,0.7722125886167777,0.21103896103896103,0.6092456462138863
single_window_tb2000,197.3,3.0,267,0.9058018016558773,0.007575757575757576,0.8989396667948479
single_window_tb2000,197.3,3.0,268,0.6016798803648421,0.36363636363636365,0.3828871965958086
single_window_tb2000,197.3,3.0,269,0.8952455981476464,0.05952380952380952,0.8419571696864769
single_window_tb2000,197.3,3.0,270,0.5200677565440142,0.2727272727272727,0.37823109566837393
single_window_tb2000,197.3,3.0,271,0.8087184995577443,0.10822510822510822,0.7211948524194604
single_window_tb2000,197.3,3.0,272,0.6407523028587141,0.3917748917748918,0.3897216387517287
single_window_tb2000,197.3,3.0,273,0.4830400575848198,0.3409090909090909,0.318367310680904
single_window_tb2000,197.3,3.0,274,0.6278849611330803,0.3841991341991342,0.38665210268909384
single_window_tb2000,197.3,3.0,275,0.7071505115955794,0.4902597402597403,0.36046308545618816
single_window_tb2000,197.3,3.0,276,0.781546315296325,0.22510822510822512,0.605613811420096
single_window_tb2000,197.3,3.0,277,0.9424700126188243,0.007575757575757576,0.935330088280803
single_window_tb2000,197.3,3.0,278,0.5841187285295818,0.6893939393939394,0.1814308171947943
single_window_tb2000,197.3,3.0,279,0.49043569920369784,0.3116883116883117,0.3375726241272206
single_window_tb2000,197.3,3.0,280,0.9214754133360306,0.05844155844155844,0.8676229541150937
single_window_tb2000,197.3,3.0,281,0.8950932712807715,0.20454545454545456,0.7120060112460682
single_window_tb2000,197.3,3.0,282,0.6900154269229108,0.2619047619047619,0.5092971008240533
single_window_tb2000,197.3,3.0,283,0.5383788256806447,0.6060606060606061,0.21208862829843578
single_window_tb2000,197.3,3.0,284,0.5470023913642019,0.1406926406926407,0.470043180457983
single_window_tb2000,197.3,3.0,285,0.7172360968218626,0.20346320346320346,0.5713049429230421
single_window_tb2000,197.3,3.0,286,0.8073489167560417,0.031385281385281384,0.7820100438275512
single_window_tb2000,197.3,3.0,287,0.9595433299406719,0.011904761904761904,0.9481201950604259
single_window_tb2000,197.3,3.0,288,0.544084436326058,0.16125541125541126,0.45634787678863087
single_window_tb2000,197.3,3.0,289,0.9168464959788728,0.020562770562770564,0.8979935918407791
single_window_tb2000,197.3,3.0,290,0.9427282933093032,0.025974025974025976,0.9182418441324381
single_window_tb2000,197.3,3.0,291,0.845394015080451,0.2662337662337662,0.6203215824940972
single_window_tb2000,197.3,3.0,292,0.35068910955976795,0.4816017316017316,0.18179662714191436
single_window_tb2000,197.3,3.0,293,0.4771275441304682,0.3008658008658009,0.3335761834505221
single_window_tb2000,197.3,3.0,294,0.9261314555834226,0.03787878787878788,0.8910507186295051
single_window_tb2000,197.3,3.0,295,0.492984594174978,0.3333333333333333,0.32865639611665204
single_window_tb2000,197.3,3.0,296,0.5547199486936504,0.23160173160173161,0.42624584802217724
single_window_tb2000,197.3,3.0,297,0.4111722042463661,0.39826839826839827,0.24741530904867914
single_window_tb2000,197.3,3.0,298,0.9491505011472178,0.06601731601731602,0.8864901325649881
single_window_tb2000,197.3,3.0,299,0.7575006529509136,0.19696969696969696,0.6082959788848246
single_window_tb2000,197.3,4.0,0,0.9652369184784879,0.06385281385281386,0.9036038251990174
single_window_tb2000,197.3,4.0,1,0.9938339999306662,0.017316017316017316,0.9766247531786201
single_window_tb2000,197.3,4.0,2,0.9879124396164183,0.005411255411255411,0.9825665930816974
single_window_tb2000,197.3,4.0,3,0.9492268182122163,0.044372294372294376,0.9071074464084274
single_window_tb2000,197.3,4.0,4,0.8917147654189527,0.030303030303030304,0.8646931058608026
single_window_tb2000,197.3,4.0,5,0.7679357564349716,0.3235930735930736,0.5194370646881571
single_window_tb2000,197.3,4.0,6,0.8722232750636361,0.20887445887445888,0.6900381104670108
single_window_tb2000,197.3,4.0,7,0.9991043375049284,0.004329004329004329,0.9947792105027427
single_window_tb2000,197.3,4.0,8,0.9276202611004796,0.08225108225108226,0.8513224907069337
single_window_tb2000,197.3,4.0,9,0.8947577638139379,0.04112554112554113,0.8579603666008105
single_window_tb2000,197.3,4.0,10,0.852965581358434,0.12445887445887446,0.7468064451504038
single_window_tb2000,197.3,4.0,11,0.9787156052014845,0.023809523809523808,0.9554128526966872
single_window_tb2000,197.3,4.0,12,0.9922645764604393,0.007575757575757576,0.9847474205781632
single_window_tb2000,197.3,4.0,13,0.9582782714744579,0.045454545454545456,0.914720168225619
single_window_tb2000,197.3,4.0,14,0.9924976115462439,0.0,0.9924976115462439
single_window_tb2000,197.3,4.0,15,0.9936138672512906,0.004329004329004329,0.9893125085186011
single_window_tb2000,197.3,4.0,16,0.641883218530161,0.1331168831168831,0.5564377251543928
single_window_tb2000,197.3,4.0,17,0.9929270712401298,0.0,0.9929270712401298
single_window_tb2000,197.3,4.0,18,0.9777539483842075,0.00974025974025974,0.9682303709648808
single_window_tb2000,197.3,4.0,19,0.9957458694073282,0.005411255411255411,0.9903576341832626
single_window_tb2000,197.3,4.0,20,0.720530416144413,0.20454545454545456,0.5731491946603285
single_window_tb2000,197.3,4.0,21,0.9688467564731957,0.0,0.9688467564731957
single_window_tb2000,197.3,4.0,22,0.9865929570781902,0.031385281385281384,0.9556284595075543
single_window_tb2000,197.3,4.0,23,0.8478296621404685,0.08116883116883117,0.7790123194342616
single_window_tb2000,197.3,4.0,24,0.9031420299316676,0.17965367965367965,0.7408892410045499
single_window_tb2000,197.3,4.0,25,0.9666937977104125,0.049783549783549784,0.9185683489066474
single_window_tb2000,197.3,4.0,26,0.9962803794974437,0.0183982683982684,0.9779505456755211
single_window_tb2000,197.3,4.0,27,0.9885340249889287,0.0021645021645021645,0.9863943409521562
single_window_tb2000,197.3,4.0,28,0.8097266623942496,0.33116883116883117,0.5415704300429072
single_window_tb2000,197.3,4.0,29,0.9065360111714826,0.23376623376623376,0.6946185020664607
single_window_tb2000,197.3,4.0,30,0.9749020586250798,0.011904761904761904,0.963296081736686
single_window_tb2000,197.3,4.0,31,0.9237352439147913,0.17207792207792208,0.7647808025917916
single_window_tb2000,197.3,4.0,32,0.8622842476093648,0.10064935064935066,0.7754958980123183
single_window_tb2000,197.3,4.0,33,0.5457167755671215,0.21103896103896103,0.4305492742299043
single_window_tb2000,197.3,4.0,34,0.9959742946394851,0.024891774891774892,0.9711827266993247
single_window_tb2000,197.3,4.0,35,0.9175946193473814,0.048701298701298704,0.8729065697038401
single_window_tb2000,197.3,4.0,36,0.9591415623631518,0.0021645021645021645,0.9570654983753528
single_window_tb2000,197.3,4.0,37,0.7663096965513719,0.17424242424242425,0.6327860373037844
single_window_tb2000,197.3,4.0,38,0.6342168015506111,0.16233766233766234,0.5312595285716158
single_window_tb2000,197.3,4.0,39,0.9229704859670257,0.12445887445887446,0.8080986181248092
single_window_tb2000,197.3,4.0,40,0.8748538570308447,0.01948051948051948,0.8578112494263478
single_window_tb2000,197.3,4.0,41,0.7656910285692524,0.512987012987013,0.372901474952558
single_window_tb2000,197.3,4.0,42,0.8861422986574985,0.05627705627705628,0.8362728186464704
single_window_tb2000,197.3,4.0,43,0.7527663862365104,0.04220779220779221,0.7209937790252291
single_window_tb2000,197.3,4.0,44,0.7440483981680873,0.13203463203463203,0.6458082417000065
single_window_tb2000,197.3,4.0,45,0.7542505220022018,0.30303030303030304,0.5256897577591103
single_window_tb2000,197.3,4.0,46,0.9304072311812382,0.0183982683982684,0.913289349222276
single_window_tb2000,197.3,4.0,47,0.966298844916796,0.07142857142857142,0.8972774988513106
single_window_tb2000,197.3,4.0,48,0.9408793541234796,0.016233766233766232,0.925605338634462
single_window_tb2000,197.3,4.0,49,0.9809882732526701,0.0021645021645021645,0.9788649220118635
single_window_tb2000,197.3,4.0,50,0.8117413210616307,0.12987012987012986,0.7063203702744059
single_window_tb2000,197.3,4.0,51,0.9866715349211378,0.0010822510822510823,0.985603708584643
single_window_tb2000,197.3,4.0,52,0.9968310987296953,0.004329004329004329,0.9925158125880084
single_window_tb2000,197.3,4.0,53,0.7927410583930875,0.10930735930735931,0.7060886266856179
single_window_tb2000,197.3,4.0,54,0.9145723746959953,0.15367965367965367,0.7740212088877363
single_window_tb2000,197.3,4.0,55,0.6482638226664552,0.4448051948051948,0.35991270674014236
single_window_tb2000,197.3,4.0,56,0.9848082885176046,0.00974025974025974,0.9752159999930825
single_window_tb2000,197.3,4.0,57,0.9424546448069312,0.05844155844155844,0.8873761266039287
single_window_tb2000,197.3,4.0,58,0.932336805522371,0.06493506493506493,0.8717954545144248
single_window_tb2000,197.3,4.0,59,0.9402128785633088,0.07575757575757576,0.8689846301873005
single_window_tb2000,197.3,4.0,60,0.9871778010757049,0.020562770562770564,0.9668786904475247
single_window_tb2000,197.3,4.0,61,0.963575280199367,0.170995670995671,0.7988080786068346
single_window_tb2000,197.3,4.0,62,0.9975000440249145,0.0,0.9975000440249145
single_window_tb2000,197.3,4.0,63,0.9878499476751951,0.0010822510822510823,0.9867808460002219
single_window_tb2000,197.3,4.0,64,0.9543834378328868,0.11255411255411256,0.8469636569512632
single_window_tb2000,197.3,4.0,65,0.914210419621248,0.20346320346320346,0.7282022390056695
single_window_tb2000,197.3,4.0,66,0.983795059378956,0.010822510822510822,0.9731479267016945
single_window_tb2000,197.3,4.0,67,0.9679223686336639,0.06385281385281386,0.9061178018053239
single_window_tb2000,197.3,4.0,68,0.8230287652951539,0.38095238095238093,0.5094939975636668
single_window_tb2000,197.3,4.0,69,0.9953673611487047,0.008658008658008658,0.98674946191798
single_window_tb2000,197.3,4.0,70,0.9185582997235303,0.06385281385281386,0.8599057675983266
single_window_tb2000,197.3,4.0,71,0.9082544476398072,0.1396103896103896,0.7814526903394445
single_window_tb2000,197.3,4.0,72,0.8245587184853957,0.10281385281385282,0.7397826597666591
single_window_tb2000,197.3,4.0,73,0.9343009340380232,0.025974025974025976,0.9100333773097629
single_window_tb2000,197.3,4.0,74,0.8206979774839895,0.01406926406926407,0.8091513609176563
single_window_tb2000,197.3,4.0,75,0.9933621125076149,0.010822510822510822,0.982611440294329
single_window_tb2000,197.3,4.0,76,0.9562150036300945,0.05735930735930736,0.9013671733352947
single_window_tb2000,197.3,4.0,77,0.9968766347984197,0.0,0.9968766347984197
single_window_tb2000,197.3,4.0,78,0.9268034504726181,0.02922077922077922,0.8997215314653013
single_window_tb2000,197.3,4.0,79,0.9985625121887732,0.0,0.9985625121887732
single_window_tb2000,197.3,4.0,80,0.9052047656928494,0.07575757575757576,0.8366286470797547
single_window_tb2000,197.3,4.0,81,0.9787892909540886,0.1331168831168831,0.8484959113140963
single_window_tb2000,197.3,4.0,82,0.9652976152644523,0.05844155844155844,0.9088841182684779
single_window_tb2000,197.3,4.0,83,0.860014440328978,0.06385281385281386,0.8051000983599199
single_window_tb2000,197.3,4.0,84,0.9867384734965576,0.012987012987012988,0.9739236881264725
single_window_tb2000,197.3,4.0,85,0.7048544986132538,0.08116883116883117,0.6476422828167234
single_window_tb2000,197.3,4.0,86,0.907552973290499,0.19696969696969696,0.7287925391575218
single_window_tb2000,197.3,4.0,87,0.9368299532151457,0.15151515151515152,0.7948860209098206
single_window_tb2000,197.3,4.0,88,0.9893677889886028,0.0,0.9893677889886028
single_window_tb2000,197.3,4.0,89,0.8268195520514783,0.15151515151515152,0.7015438623467088
single_window_tb2000,197.3,4.0,90,0.9915554823168921,0.05952380952380952,0.9325343226551723
single_window_tb2000,197.3,4.0,91,0.8837823163683529,0.17424242424242425,0.7297899430617459
single_window_tb2000,197.3,4.0,92,0.9129759625313012,0.14177489177489178,0.7835388942503483
single_window_tb2000,197.3,4.0,93,0.9581346151359269,0.04112554112554113,0.9187308106173498
single_window_tb2000,197.3,4.0,94,0.9395016882433254,0.004329004329004329,0.9354345813678132
single_window_tb2000,197.3,4.0,95,0.7113702472786024,0.11796536796536797,0.6274531942987673
single_window_tb2000,197.3,4.0,96,0.9871807596544057,0.08658008658008658,0.9017105640133316
single_window_tb2000,197.3,4.0,97,0.9979577220969904,0.0,0.9979577220969904
single_window_tb2000,197.3,4.0,98,0.790607668066786,0.2326839826839827,0.60664592712051
single_window_tb2000,197.3,4.0,99,0.9909402624266567,0.046536796536796536,0.9448250770539875
single_window_tb2000,197.3,4.0,100,0.971825535588917,0.046536796536796536,0.9265998883699523
single_window_tb2000,197.3,4.0,101,0.9526370712409005,0.02813852813852814,0.9258312662059833
single_window_tb2000,197.3,4.0,102,0.8392919731375481,0.17965367965367965,0.6885100818595904
single_window_tb2000,197.3,4.0,103,0.8895420208529152,0.420995670995671,0.515048680905097
single_window_tb2000,197.3,4.0,104,0.9174979892536849,0.044372294372294376,0.8767864983885322
single_window_tb2000,197.3,4.0,105,0.9708321097072535,0.00974025974025974,0.9613759527945206
single_window_tb2000,197.3,4.0,106,0.3439527637565535,0.5768398268398268,0.14554711107014331
single_window_tb2000,197.3,4.0,107,0.8878426093222183,0.016233766233766232,0.8734295799501043
single_window_tb2000,197.3,4.0,108,0.9064350381192814,0.04004329004329004,0.8701383969824704
single_window_tb2000,197.3,4.0,109,0.9784415513614994,0.0,0.9784415513614994
single_window_tb2000,197.3,4.0,110,0.9946772619328674,0.010822510822510822,0.9839123565006935
single_window_tb2000,197.3,4.0,111,0.9032373340619875,0.05303030303030303,0.8553383845283973
single_window_tb2000,197.3,4.0,112,0.9895027412599589,0.020562770562770564,0.9691558234201978
single_window_tb2000,197.3,4.0,113,0.6181755517096438,0.2813852813852814,0.4442300501463241
single_window_tb2000,197.3,4.0,114,0.8188667689493596,0.008658008658008658,0.8117770133740404
single_window_tb2000,197.3,4.0,115,0.9749377290030846,0.025974025974025976,0.9496146711069006
single_window_tb2000,197.3,4.0,116,0.8170363754613581,0.044372294372294376,0.7807825968965143
single_window_tb2000,197.3,4.0,117,0.7772626453457465,0.12012987012987013,0.6838901847035627
single_window_tb2000,197.3,4.0,118,0.8961248850691221,0.08766233766233766,0.8175684828065692
single_window_tb2000,197.3,4.0,119,0.9892867631579829,0.0,0.9892867631579829
single_window_tb2000,197.3,4.0,120,0.8212517080228772,0.3300865800865801,0.5501675403313431
single_window_tb2000,197.3,4.0,121,0.9699470168841204,0.00974025974025974,0.9604994810053791
single_window_tb2000,197.3,4.0,122,0.9598188900249898,0.08441558441558442,0.8787952174904128
single_window_tb2000,197.3,4.0,123,0.9775939347359959,0.0,0.9775939347359959
single_window_tb2000,197.3,4.0,124,0.9055011937194819,0.17424242424242425,0.7477244705713902
single_window_tb2000,197.3,4.0,125,0.516522692667869,0.3041125541125541,0.35944165734354955
single_window_tb2000,197.3,4.0,126,0.9978185835779345,0.0,0.9978185835779345
single_window_tb2000,197.3,4.0,127,0.7784827471001567,0.15584415584415584,0.6571607605390933
single_window_tb2000,197.3,4.0,128,0.728620581715625,0.36038961038961037,0.4660332941492797
single_window_tb2000,197.3,4.0,129,0.9106955279183022,0.10064935064935066,0.8190346143940576
single_window_tb2000,197.3,4.0,130,0.9918344414677152,0.007575757575757576,0.9843205441838688
single_window_tb2000,197.3,4.0,131,0.9356238044062559,0.14935064935064934,0.7958877816702566
single_window_tb2000,197.3,4.0,132,0.9939364595193827,0.021645021645021644,0.9724226833393095
single_window_tb2000,197.3,4.0,133,0.9201517422394268,0.04004329004329004,0.8833058391410947
single_window_tb2000,197.3,4.0,134,0.5783485703365124,0.44372294372294374,0.32172204020883916
single_window_tb2000,197.3,4.0,135,0.9937669379422508,0.004329004329004329,0.9894649165658774
single_window_tb2000,197.3,4.0,136,0.9688860404228823,0.0,0.9688860404228823
single_window_tb2000,197.3,4.0,137,0.7039660019944747,0.29004329004329005,0.49978538669737593
single_window_tb2000,197.3,4.0,138,0.9290051563715966,0.05194805194805195,0.8807451482483968
single_window_tb2000,197.3,4.0,139,0.9909509846918108,0.0010822510822510823,0.9898785269161702
single_window_tb2000,197.3,4.0,140,0.8554388435241631,0.044372294372294376,0.8174810593418138
single_window_tb2000,197.3,4.0,141,0.9968479781236004,0.0021645021645021645,0.9946902985172723
single_window_tb2000,197.3,4.0,142,0.7526234467272377,0.07467532467532467,0.6964210464846193
single_window_tb2000,197.3,4.0,143,0.8636012830064204,0.11580086580086581,0.7635955067275384
single_window_tb2000,197.3,4.0,144,0.9411685951945551,0.09740259740259741,0.8494963294288517
single_window_tb2000,197.3,4.0,145,0.9823892053908109,0.0,0.9823892053908109
single_window_tb2000,197.3,4.0,146,0.9855755926333716,0.0010822510822510823,0.9845089523816039
single_window_tb2000,197.3,4.0,147,0.9709284818246591,0.07142857142857142,0.901576447408612
single_window_tb2000,197.3,4.0,148,0.8965367265003092,0.09632034632034632,0.8101819985148898
single_window_tb2000,197.3,4.0,149,0.9800571809064668,0.006493506493506494,0.973693173238243
single_window_tb2000,197.3,4.0,150,0.9416089359165039,0.05952380952380952,0.8855607849690929
single_window_tb2000,197.3,4.0,151,0.9516943243938691,0.07792207792207792,0.8775363250904508
single_window_tb2000,197.3,4.0,152,0.9394099744746174,0.04329004329004329,0.8987428760125128
single_window_tb2000,197.3,4.0,153,0.87409541966264,0.12445887445887446,0.7653064875617703
single_window_tb2000,197.3,4.0,154,0.9770505328660204,0.04112554112554113,0.936868800994907
single_window_tb2000,197.3,4.0,155,0.9881726345458104,0.00974025974025974,0.9785475764171174
single_window_tb2000,197.3,4.0,156,0.9914033534572829,0.004329004329004329,0.987111564048377
single_window_tb2000,197.3,4.0,157,0.9088509757167941,0.15584415584415584,0.7672118626180728
single_window_tb2000,197.3,4.0,158,0.9566944151752621,0.02813852813852814,0.9297744424538803
single_window_tb2000,197.3,4.0,159,0.9698256450976267,0.044372294372294376,0.9267922560835545
single_window_tb2000,197.3,4.0,160,0.8447267125318416,0.05735930735930736,0.7962737733931105
single_window_tb2000,197.3,4.0,161,0.996444462357903,0.0,0.996444462357903
single_window_tb2000,197.3,4.0,162,0.9116526375761749,0.0,0.9116526375761749
single_window_tb2000,197.3,4.0,163,0.9789795389113002,0.032467532467532464,0.9471944889466476
single_window_tb2000,197.3,4.0,164,0.9610737640991583,0.015151515151515152,0.9465120404006863
single_window_tb2000,197.3,4.0,165,0.9653301291934858,0.05194805194805195,0.9151831094951229
single_window_tb2000,197.3,4.0,166,0.904169001979154,0.09307359307359307,0.8200147442191894
single_window_tb2000,197.3,4.0,167,0.9767109038370704,0.01406926406926407,0.962969300211657
single_window_tb2000,197.3,4.0,168,0.3269810163334148,0.33766233766233766,0.21657184198706694
single_window_tb2000,197.3,4.0,169,0.5699976427613163,0.5378787878787878,0.26340800157909317
single_window_tb2000,197.3,4.0,170,0.7467352835415371,0.10064935064935066,0.6715768621461227
single_window_tb2000,197.3,4.0,171,0.9675098113322704,0.006493506493506494,0.9612272800898531
single_window_tb2000,197.3,4.0,172,0.6954474928263646,0.024891774891774892,0.6781365703858816
single_window_tb2000,197.3,4.0,173,0.7604869517289043,0.2748917748917749,0.5514353437861103
single_window_tb2000,197.3,4.0,174,0.9639411553903806,0.04112554112554113,0.9242985537617718
single_window_tb2000,197.3,4.0,175,0.8390939311911282,0.09307359307359307,0.7609964440889236
single_window_tb2000,197.3,4.0,176,0.9182290008517585,0.12121212121212122,0.8069285159000302
single_window_tb2000,197.3,4.0,177,0.9441253166121718,0.046536796536796536,0.9001887488477526
single_window_tb2000,197.3,4.0,178,0.904878910665234,0.050865800865800864,0.8588515201876734
single_window_tb2000,197.3,4.0,179,0.9973583536350854,0.0,0.9973583536350854
single_window_tb2000,197.3,4.0,180,0.9869391745890231,0.006493506493506494,0.9805304786501334
single_window_tb2000,197.3,4.0,181,0.9359992511349755,0.011904761904761904,0.9248564029071782
single_window_tb2000,197.3,4.0,182,0.9822954344037739,0.01948051948051948,0.9631598090582458
single_window_tb2000,197.3,4.0,183,0.9340750294238886,0.030303030303030304,0.9057697255019527
