edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.2,0,119928,991,991,244,244,0.4,0.06457003083379506,947,0.1463749763786169,138.61710263055022,0.027320310320827552,0.5223103832525037,0.566017316017316,0.06861122301788186,7.336602423830421,20,21.304656744003296,
0.2,1,119949,991,991,243,243,0.4,0.059319178257054496,909,0.13479831963980707,122.53167255258462,0.018123133053573087,0.5241090678265581,0.7987012987012987,0.03464185304704623,4.248622155255429,20,20.911831617355347,
0.2,2,119953,991,991,241,241,0.4,0.0734928191525006,600,0.15517898214076764,93.10738928446058,0.022993889410533895,0.5460773461461892,0.395021645021645,0.22834101216345373,7.055723577505254,20,20.993585109710693,
0.2,3,119890,991,992,268,268,0.0,0.04424022487106498,583,0.1829878772172772,106.6819324176726,0.04898822933691816,0.5037450001549664,0.0670995670995671,-0.4648726338792594,6.172293918237575,20,22.37993884086609,
0.2,4,119891,991,991,252,252,0.30000000000000004,0.05374279996846591,725,0.133831349638517,97.02772848792483,-0.0042157204417205526,0.42146795580526014,0.7532467532467533,0.0029364570930246036,5.6661577899569195,20,21.198965549468994,
0.3,0,119928,991,991,281,281,0.4,0.10937492497354911,734,0.128702781547289,94.46784165571013,0.03950013472139064,0.5957931974226057,0.5768398268398268,0.08805434821763175,6.685826190107444,20,23.204039573669434,
0.3,1,119949,991,991,268,268,0.4,0.10002371354416098,807,0.13449564767193578,108.53798767125218,0.012897919268978715,0.41917546034151165,0.046536796536796536,-0.27156197131430776,5.10358931716989,20,22.642404317855835,
0.3,2,119953,991,991,265,265,0.5,0.12569725365430195,837,0.13797180927254626,115.48240436112123,0.02088929480844431,0.5466035132196339,0.7781385281385281,0.49748898821134985,7.209638098976056,20,22.64153480529785,
0.3,3,119890,991,991,276,276,0.0,0.07572851464232182,682,0.18317575881019243,124.92586750855124,0.004523335727236418,0.37870588200812144,0.07792207792207792,-0.13846150781456162,9.521782801059459,20,22.356391191482544,
0.3,4,119891,991,991,266,266,0.30000000000000004,0.09895128986276976,949,0.1301846250926039,123.54520921288109,-0.00505692807725097,0.2965714065736471,0.1829004329004329,-0.02812924658144399,18.07193359284215,20,22.280426263809204,
0.5,0,119928,991,991,319,319,0.4,0.20688998751987445,831,0.11782459965642117,97.912242314486,-0.013653009754549332,0.41003927346850544,0.5411255411255411,0.16654076004474372,5.233411447978955,20,24.380505323410034,
0.5,1,119949,991,992,319,319,0.5,0.19182992513028396,922,0.11928082360599362,109.97691936472611,0.0283352564795199,0.610060447785014,0.9632034632034632,0.010177398789727825,4.41856064030505,20,19.389960527420044,
0.5,2,119953,991,991,292,292,0.5,0.23093796507813688,880,0.14327929673803355,126.08578112946952,0.011739592651342789,0.46860774868708904,0.6753246753246753,0.22626155945800344,5.620264768557689,20,18.814345359802246,
0.5,3,119890,991,991,310,310,0.0,0.15394608757481154,775,0.15721823462748252,121.84413183629896,0.037460529929556376,0.5950577486280422,0.6071428571428571,0.010978863390248344,4.680266783265689,20,19.14332389831543,
0.5,4,119891,991,991,305,305,0.30000000000000004,0.1975144805338821,750,0.12439231222604151,93.29423416953114,0.022879348606079854,0.4983740730888426,0.20238095238095238,0.18106326470753617,6.0990338067161325,20,18.54964780807495,
0.75,0,119928,991,991,355,355,0.4,0.30773258311032703,906,0.10517067188340011,95.2846287263605,-0.05709251369046842,0.2642674448806406,0.5422077922077922,0.03438975143425074,3.8786837558938387,20,21.946969509124756,
0.75,1,119949,991,991,363,363,0.5,0.28887693570488054,943,0.11421371626328966,107.70353443628215,0.06249581717577159,0.6881590919330606,0.20887445887445888,0.1612920787899897,5.902718092406965,20,21.06547713279724,
0.75,2,119953,991,992,355,355,0.5,0.33080857202364533,814,0.11969520217817582,97.43189457303512,-0.008776664392591421,0.34225406388028123,0.7077922077922078,0.10462939934304527,5.861444838814214,20,20.850589752197266,
0.75,3,119890,991,992,357,357,0.1,0.2455444292440202,746,0.13315199755536541,99.3313901763026,0.06882193151965392,0.7280858170744552,0.7792207792207793,0.8102271419139764,8.153209643939675,20,20.629085063934326,
0.75,4,119891,991,991,349,349,0.30000000000000004,0.30012296871368244,819,0.12694606771896816,103.96882946183493,-0.001862503193449497,0.38471719033782636,0.3538961038961039,-0.05111183198372599,6.589003334122756,20,20.379082679748535,
1.0,0,119928,991,991,425,425,0.4,0.3758349686730286,827,0.08142962559911368,67.34230037046702,-0.061977887906445955,0.2702044428580582,0.5443722943722944,-0.04200722939460523,5.443684194065645,20,23.098082304000854,
1.0,1,119949,991,991,424,424,0.5,0.3552124490393077,939,0.10053747831590326,94.40469213863317,0.04586149127147695,0.6260885702862874,0.577922077922078,0.1907542063751368,6.513262086187472,20,22.45561933517456,
1.0,2,119953,991,991,418,418,0.5,0.39435684295174595,692,0.10666335057253754,73.81103859619597,-0.0019065311470063777,0.38324488671586665,0.9036796536796536,0.31987189949403777,4.390560564665921,20,22.02207851409912,
1.0,3,119890,991,992,412,412,0.1,0.31405887215194794,825,0.10771208595765144,88.86247091506245,0.032367319782117626,0.5378956329831108,0.46320346320346323,0.5893352520275308,6.502680524680981,20,22.498000860214233,
1.0,4,119891,991,991,399,399,0.30000000000000004,0.36937240846262953,897,0.1197787149918433,107.44150734768344,0.013298973284752186,0.35054365717372327,0.13636363636363635,0.0944795508389902,5.6718184071241975,20,21.949401378631592,
1.5,0,119928,991,991,534,534,0.30000000000000004,0.44821842852673177,625,0.06251409159413383,39.071307246333646,-0.03720130726268814,0.3441934467129304,0.7326839826839827,0.06486431370787603,4.354039708900244,20,27.33916735649109,
1.5,1,119949,991,990,501,501,0.5,0.42662335695164166,925,0.08974682092774043,83.0158093581599,-0.0009259095957443733,0.42743381483803183,0.7424242424242424,-0.946724697920421,15.017621662008764,20,24.58656072616577,
1.5,2,119953,991,991,501,501,0.5,0.4594506034747509,681,0.09706808432715694,66.10336542679387,0.008848309198018796,0.3365333851715816,0.39935064935064934,-0.25644024300270235,8.724179145077104,20,25.729381322860718,
