continuation_prob,seed,n_bars,n_events,n_events_enriched,fracdiff_d,bar_lag1_autocorr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.515,31,2987,415,415,0.2,0.03256320329941294,768,0.17322147924314918,133.03409605873856,0.009602374661389497,0.47094532383673454,0.26406926406926406,-0.17677489525756782,4.494593897636401,20,39.3636109828949,
0.515,32,2987,360,360,0.4,0.08459316752493586,2757,0.16306064219337804,449.55819052714327,-0.0017153172979068574,0.40882179382266215,0.7683982683982684,-0.07546788287553104,5.348185322784642,20,29.3756263256073,
0.515,33,2987,372,372,0.5,0.07245339317829438,2141,0.21111540645678892,451.9980852239851,0.017277917374253732,0.6081799517493599,0.5357142857142857,0.05079356824730249,3.3247021361246447,20,28.004369497299194,
0.515,34,2987,419,419,0.5,0.04884573799960582,1623,0.2457409024576737,398.8374846888044,0.006838108502844451,0.50134267621501,0.6320346320346321,0.02528281052567958,3.085179803348965,20,30.2951877117157,
0.515,35,2987,376,376,0.4,0.027888460875110863,2336,0.22672200111792354,529.6225946114694,0.02190109456940773,0.6403015741625364,0.3268398268398268,-0.16838031238875203,7.076863160824175,20,27.954379081726074,
0.515,36,2987,429,429,0.30000000000000004,0.07444599453871974,8,0.17167255957997446,1.3733804766397957,-0.014803568290425707,0.49395828421760773,0.7023809523809523,1.1068531825235146,4.244045352835292,20,30.763744592666626,
0.515,37,2987,400,400,0.30000000000000004,0.07034554077973691,1180,0.18216104332037625,214.95003111804397,0.025589376235994755,0.5842832526848212,0.3246753246753247,0.029059113376410532,5.034989317427756,20,28.989280462265015,
0.515,38,2987,365,365,0.30000000000000004,0.05067761988317701,2450,0.191560038137321,469.32209343643643,-0.014537380127098874,0.324222114697881,0.7326839826839827,0.08790430691343401,4.149674437804112,20,27.47048044204712,
0.515,39,2987,373,373,0.4,0.07979477738746026,2240,0.19047272341134575,426.65890044141446,0.02713201994772546,0.5999441697920103,0.08225108225108226,0.15016062119867346,3.696645617327678,20,29.30229425430298,
0.515,40,2987,467,467,0.5,0.0809624712745126,2218,0.1466761180343901,325.32762980027724,-0.008356958403214614,0.3875934702570528,0.7965367965367965,0.07905271185639143,5.377318034776807,20,32.115575075149536,
0.515,41,2987,396,396,0.2,0.053726031868994176,2035,0.1544780430547622,314.3628176164411,0.018133034467519873,0.5926153372382418,0.6926406926406926,0.17742009024898361,4.7440163697267845,20,29.341251850128174,
0.515,42,2987,358,358,0.0,0.053797466117706444,1708,0.18685680121350373,319.1514164726644,0.0616848352188698,0.8197496134096329,0.3181818181818182,-0.013296355096709908,4.61972470064352,20,28.66188883781433,
0.515,43,2987,448,448,0.2,0.06050861234648802,1875,0.16969728272875426,318.18240511641426,-0.017324441566098383,0.33637087503848173,0.2824675324675325,-0.07972756203920361,4.691156190609023,20,31.07823371887207,
0.515,44,2987,399,399,0.5,0.0630628921565831,2566,0.2157717524806516,553.670316865352,0.0329645250670446,0.6781580868967857,0.10930735930735931,0.20362698856353156,4.478551952098677,20,29.370771408081055,
0.515,45,2987,381,381,0.5,0.060707581647863315,2787,0.20896626872534024,582.3889909375232,0.040010771991716744,0.7911644259828824,0.3268398268398268,0.05220068017780625,4.587214420473902,20,29.154566049575806,
0.515,46,2987,373,373,0.0,0.07181803329330247,2097,0.19055421321706395,399.5921851161831,0.02904236921179716,0.6194418737295605,0.6677489177489178,0.06649305729972439,5.790165120058145,20,28.499897241592407,
0.515,47,2987,417,417,0.30000000000000004,0.02971127244321939,1992,0.19152603845210597,381.5198685965951,0.019993969533724978,0.47988727910574575,0.4491341991341991,0.3829285144314553,9.044565457848172,20,29.553534746170044,
0.515,48,2987,373,373,0.2,0.026235795369401762,2281,0.20545155510941518,468.63499720457605,-0.0032601030522965138,0.4015317083754246,0.7251082251082251,-0.21366734311222557,5.923897872302588,20,28.587515830993652,
0.515,49,2987,417,417,0.4,0.03852764765967592,1472,0.2131345938003497,313.73412207411474,-0.01446975820020676,0.3445379616259599,0.10281385281385282,-0.14975509843390555,4.115279691383139,20,32.38248133659363,
0.521,0,2987,534,534,0.5,0.09613858752401398,2722,0.13408458017531347,364.97822723720327,0.027663141124991637,0.6617169631193475,0.5562770562770563,-0.014270248331093378,4.014654377339776,20,34.42441439628601,
0.521,1,2987,477,477,0.2,0.12506618969887592,508,0.1580796224705471,80.30444821503792,0.011582351067344553,0.4619703215733498,0.5584415584415584,0.12440219763043744,3.170144849819598,20,31.6012225151062,
0.521,2,2987,470,470,0.30000000000000004,0.11173430241242098,2714,0.165453745165509,449.04146437919144,-0.008726927177294277,0.3845608126276884,0.9036796536796536,0.10887784745346411,5.5450742576146865,20,32.668073892593384,
0.521,3,2987,413,413,0.5,0.09439100797902246,2712,0.1965622728450131,533.0768839556755,0.02929192895768159,0.6835496069567055,0.14177489177489178,0.030055900805827915,3.61278763368963,20,29.574803352355957,
0.521,4,2987,462,462,0.30000000000000004,0.061396108890934796,1343,0.14543251799819445,195.31587167157517,0.015363840830788606,0.5197514143762048,0.43073593073593075,-0.006787784131212988,2.904255477395109,20,31.659399271011353,
0.521,5,2987,388,388,0.5,0.1105420911096929,1489,0.21197261068890327,315.627217315777,0.01636954776236304,0.5622989425377019,0.4274891774891775,-0.024468604753454273,5.05747930035451,20,29.213495016098022,
0.521,6,2987,462,462,0.4,0.07132973155117928,2636,0.17536872970894932,462.2719715127904,-0.03756146369357185,0.16862246366409456,0.5703463203463204,-0.3317735848610341,11.101585034770277,20,33.43797826766968,
0.521,7,2987,454,454,0.30000000000000004,0.09488015103444648,479,0.16147188276936983,77.34503184652814,-0.004964469882226487,0.4132394672452431,0.5367965367965368,0.03627436010233583,2.8501557046504327,20,31.523857355117798,
0.521,8,2987,440,440,0.30000000000000004,0.11565818564139611,1844,0.1663953647028681,306.8330525120887,0.0006158894917054407,0.4218540970085385,0.30844155844155846,0.2639223684350846,4.930672031690362,20,30.979203701019287,
0.521,9,2987,352,352,0.6000000000000001,0.1079790985262229,2824,0.2254740560977363,636.7387344200073,0.05949973394729903,0.9258547842618776,0.6266233766233766,0.053316684188507955,4.734709337002907,20,27.60755443572998,
0.521,10,2987,457,457,0.2,0.10469083564091931,2816,0.1597643417351782,449.8963863262618,-0.007763563767312406,0.35851595802133274,0.7792207792207793,-0.22228709896557786,11.358865509758921,20,31.475351095199585,
0.521,11,2987,444,444,0.1,0.10428043602514253,2523,0.1344854531493683,339.3067982958562,0.018481579447908156,0.5924731726974426,0.762987012987013,0.011745952664529963,6.450972854019769,20,31.92906355857849,
0.521,12,2987,432,432,0.30000000000000004,0.1233079520571165,2407,0.16744491583262194,403.03991240912103,-0.007008747264739457,0.3854759080918927,0.5941558441558441,-0.13132015503033942,12.72266727699471,20,30.63448143005371,
0.521,13,2987,459,459,0.2,0.1120352789471555,934,0.14608721204745193,136.4454560523201,0.023253493956151554,0.5533037196701378,0.6883116883116883,0.030671649356385174,4.217502259655099,20,30.84741711616516,
0.521,14,2987,500,500,0.5,0.0866599730509414,2599,0.15615026224982706,405.83453158730055,0.01087369924072371,0.5373045764792603,0.6666666666666666,-0.1560445140826849,6.3126682276109305,20,30.376827001571655,
0.521,15,2987,505,505,0.4,0.09679963834515995,2429,0.1636680095220883,397.54959512915246,0.04353717478620608,0.6308366689322125,0.36038961038961037,0.3745351400710093,7.088035278930042,20,33.70330572128296,
0.521,16,2987,448,448,0.30000000000000004,0.10948586464129842,1776,0.14949448202145407,265.50220007010245,-0.020966090222470275,0.29998300336132094,0.27164502164502163,-0.1381195529913416,5.146807850679279,20,30.31896686553955,
0.521,17,2987,457,457,0.2,0.14615867050288664,2776,0.12945971510525406,359.38016913218524,0.007607278820530085,0.4959981065659295,0.6471861471861472,-0.10553887853222536,6.875557208717401,20,32.07038712501526,
0.521,18,2987,463,463,0.5,0.10914763297199338,2540,0.15780904358007986,400.83497069340285,0.0067588403081325,0.5051082006337825,0.9567099567099567,0.03375027966951075,4.673008483739167,20,32.15976595878601,
0.521,19,2987,451,451,0.2,0.09398990895640212,1393,0.19019932381882013,264.9476580796164,0.014170283322068898,0.4628859563939651,0.3041125541125541,0.006264965189807291,4.821846111359692,20,31.871294260025024,
0.521,20,2987,381,381,0.5,0.08635040284387312,2761,0.17812918666899222,491.81468439308753,0.02162707542674874,0.5855423242967,0.6212121212121212,0.07478260252294003,5.595913917299111,20,28.939728260040283,
0.521,21,2987,439,439,0.6000000000000001,0.10987544480622696,1668,0.15095936052934836,251.80021336295306,-0.006699491608446207,0.4166701031417712,0.6006493506493507,-0.11063472021718743,3.863086365993407,20,30.156081676483154,
0.521,22,2987,532,532,0.4,0.11050043323266863,1623,0.150864620524211,244.85327911079446,-0.022295399409493176,0.2852718263323237,0.09740259740259741,-0.0887382025866812,3.947040273643915,20,33.936100482940674,
0.521,23,2987,467,467,0.2,0.10917276342061809,1625,0.13919214581962677,226.1872369568935,0.019424046982635883,0.5615365146448276,0.7521645021645021,0.11727214599905504,4.9238192021458955,20,32.39042687416077,
0.521,24,2987,422,422,0.1,0.08920152629710702,1969,0.16247839717780574,319.9199640430995,0.007960230691226467,0.4971257994441192,0.5173160173160173,-0.07774172950041615,6.053186051509726,20,29.75866389274597,
0.521,25,2987,478,478,0.4,0.1178469937118222,2831,0.13459647758534685,381.0426280441169,0.011154851553941844,0.5373774618670956,0.9523809523809523,-0.1668265866574145,4.956587127735297,20,32.167736291885376,
0.521,26,2987,444,444,0.5,0.12358440501397297,2769,0.15685240199702005,434.3243011297485,-0.014601430575819165,0.35910867059361085,0.7662337662337663,-0.10507003819987122,8.82096625924188,20,31.895558834075928,
0.521,27,2987,488,488,0.5,0.09088181424221083,2061,0.14543616311156468,299.7439321729348,0.006481307593753827,0.48562311708438544,0.6439393939393939,-0.023031361243332087,3.6800767277834097,20,34.404266595840454,
0.521,28,2987,483,483,0.4,0.09706704958863244,2539,0.13540101321959955,343.78317256456324,0.006992722394388182,0.4740307121575578,0.4069264069264069,0.0041097303361325764,3.642427219326504,20,36.534555435180664,
0.521,29,2987,358,358,0.4,0.08960243514184375,2836,0.20365779121672603,577.5734958906351,0.02787628708606893,0.696159699372826,0.6093073593073594,-0.05986198477172652,4.818199274650764,20,27.283589601516724,
0.521,30,2987,407,407,0.6000000000000001,0.07778733341488075,2252,0.1652081161280409,372.0486775203481,-0.025794958660314615,0.21993229429407757,0.2510822510822511,-0.026583793907432367,4.33018355589663,20,29.6955144405365,
0.521,31,2987,438,438,0.2,0.09709434265873071,2396,0.15566360431338247,372.9699959348644,0.018209469866920795,0.5513005245805099,0.7467532467532467,-0.11054857804508002,9.865536671235414,20,30.67620277404785,
0.521,32,2987,374,374,0.4,0.11998744635441666,2177,0.16091556365557477,350.3131820781863,0.012780899042192036,0.5639506088681089,0.8387445887445888,0.09270344899578688,4.468012471949329,20,29.36835479736328,
0.521,33,2987,403,403,0.5,0.1276920746812453,2799,0.17990438207280696,503.55236542178665,0.044137741721849,0.783301184286333,0.48917748917748916,0.34898495289645126,5.276749188347648,20,29.467222452163696,
0.521,34,2987,459,459,0.5,0.10633009842629311,2030,0.2127357163100425,431.8535041093863,0.017306864703144898,0.5855341686457823,0.42424242424242425,0.07549172031765283,4.264775847811399,20,33.35627055168152,
0.521,35,2987,377,377,0.4,0.09423395670938214,1910,0.22869077466755372,436.7993796150276,0.015725291145773642,0.522075697388437,0.30844155844155846,0.16328465693818955,6.044578925643016,20,31.633678436279297,
0.521,36,2987,443,443,0.4,0.1145230197086944,887,0.16257733389577697,144.20609516555416,-0.015624497857243489,0.3989515771471853,0.487012987012987,-0.03186221137706447,5.161424265064805,20,32.21597123146057,
0.521,37,2987,420,420,0.30000000000000004,0.12612792397523515,1992,0.16997069983767282,338.58163407664426,0.02044925369650344,0.4939079135472707,0.6515151515151515,0.27227666160822306,5.907667747645953,20,30.74942922592163,
0.521,38,2987,388,388,0.30000000000000004,0.10990102578726237,2852,0.1831082515932771,522.2247335440263,-0.015839816208944497,0.25729086358582176,0.6417748917748918,0.29332255735707613,5.143539703551121,20,29.596144199371338,
0.521,39,2987,425,425,0.4,0.1152782075590966,2681,0.15832713889753092,424.47505938428037,0.012125013377232695,0.5518175624205662,0.9318181818181818,-0.0722936107659249,4.2631322049006055,20,31.003838777542114,
0.521,40,2987,486,486,0.5,0.10843994482970791,1367,0.1445971274141492,197.66427317514197,-0.023957637177473293,0.3170509959197654,0.26731601731601734,0.2622540760769016,4.689899279970133,20,32.50014328956604,
0.521,41,2987,451,451,0.2,0.10643294623999491,2029,0.1422269743743262,288.57853100550784,0.028068024457455126,0.6337179225293996,0.41233766233766234,0.1887873061899004,6.976399960622114,20,32.118016481399536,
0.521,42,2987,391,391,0.0,0.10484823565769659,2097,0.1816962187111327,381.01697063724527,0.07140178994218924,0.8971884029994018,0.801948051948052,0.935077071407318,15.78805674281756,20,29.356873035430908,
0.521,43,2987,470,470,0.2,0.09427809652886715,2242,0.15945457900869428,357.49716613749257,-0.0155439548737143,0.3133914733746157,0.8658008658008658,-0.11957761923776364,5.03624731931348,20,33.655524492263794,
0.521,44,2987,416,416,0.5,0.10540331736961978,2843,0.20849178144532404,592.7421346490562,0.0326996272644464,0.7514873356850877,0.5887445887445888,0.10814019753983731,4.424068525402918,20,30.46823287010193,
0.521,45,2987,410,410,0.5,0.11325810680626822,2759,0.20294181838507966,559.9164769244347,0.05247810574994522,0.866582933098345,0.3300865800865801,0.16007920042645557,4.251738147623563,20,30.47244143486023,
0.521,46,2987,389,389,0.0,0.10837062720494767,1728,0.19552268131578732,337.8631933136805,0.02477316036769851,0.5329672487385091,0.4491341991341991,-0.18648858314121064,4.855327797113386,20,29.4395911693573,
0.521,47,2987,445,445,0.2,0.08842888407768189,606,0.182816667944304,110.78690077424824,-0.006476065340135642,0.4369826017673409,0.8441558441558441,0.3629972577681005,6.7183489138049435,20,32.23472547531128,
0.521,48,2987,412,412,0.2,0.06242969945392618,656,0.1827171142935019,119.86242697653725,0.011531249232226943,0.49724542319229775,0.6926406926406926,-0.024106394587132887,3.2564446658134836,20,30.332282543182373,
0.521,49,2987,463,463,0.5,0.09716323752107212,2449,0.19261581217471122,471.71612401586776,-0.0155934392202165,0.2676196848267793,0.46320346320346323,-0.08933477035529695,5.292458767632912,20,31.81200408935547,
0.527,0,2987,584,584,0.5,0.15805015130067518,2668,0.12337833517043874,329.17339823473054,0.032552154611196635,0.681773547167912,0.788961038961039,-0.04444513461289033,5.6862797192488665,20,36.496737003326416,
0.527,1,2987,517,517,0.2,0.16231285371901996,1696,0.1484968245020088,251.85061435540692,0.00794643423340519,0.4451989624960502,0.4653679653679654,-0.06943625249008262,6.625375641714372,20,34.31677603721619,
0.527,2,2987,513,513,0.4,0.1479118947633059,2453,0.1424508716233647,349.4319880921136,-0.017896377531689375,0.2509750726436413,0.45454545454545453,0.042479440975348434,12.592485694952083,20,34.629581451416016,
0.527,3,2987,460,460,0.5,0.13045501633159662,2809,0.16623130156284213,466.9437260900236,0.02154457399719802,0.6103471490534124,0.4686147186147186,0.2590494053128233,4.685589967101821,20,34.86067342758179,
0.527,4,2987,530,530,0.30000000000000004,0.12541192339682808,2802,0.12257301615497437,343.4495912662382,0.01399095663671923,0.5463093746226109,0.7132034632034632,0.09837360964814076,6.814152720580984,20,34.91733455657959,
0.527,5,2987,427,427,0.6000000000000001,0.15492595292068184,2437,0.19824649159445434,483.12670001568523,0.01985786966237886,0.5280881853839111,0.7002164502164502,-0.2697027122533318,7.561904023944789,20,31.890187978744507,
0.527,6,2987,578,578,0.5,0.11678565951880966,2801,0.1418602081951658,397.3504431546594,-0.04766624956125743,0.1529699290684043,0.7088744588744589,-0.15890051926546261,5.526373655237748,20,62.655842304229736,
0.527,7,2987,509,509,0.30000000000000004,0.14466514440537376,2733,0.1414779278147895,386.65917671781966,0.0163977188339631,0.40523285470816783,0.31277056277056275,0.1663596478106116,5.546758160478937,20,36.9000608921051,
0.527,8,2987,460,460,0.30000000000000004,0.16528528816364693,1345,0.15669875730880606,210.75982858034413,-0.02056664996387086,0.3454347854353579,0.8268398268398268,0.09761787348527758,3.2008765186488337,20,33.226226806640625,
0.527,9,2987,395,395,0.6000000000000001,0.17690565326351743,2770,0.21611058796186056,598.6263286543538,0.06351303653072815,0.9271282587838753,0.487012987012987,0.14145682937376305,3.4969878711517866,20,28.203907251358032,
0.527,10,2987,502,502,0.2,0.14811669925064438,1105,0.13613119910582042,150.42497501193156,0.011982227406884559,0.5087989814560931,0.4707792207792208,-0.09283272859665345,3.070030275299441,20,33.898974895477295,
0.527,11,2987,485,485,0.1,0.1359080895404228,1750,0.12365633734293059,216.39859035012853,0.03740909214019076,0.5590308994923993,0.09956709956709957,0.16471786683685977,5.20707575242249,20,33.891597032547,
0.527,12,2987,481,481,0.30000000000000004,0.15986771230656668,2119,0.14876197684867254,315.22662894233713,-0.006636471087865723,0.3818306005270552,0.8582251082251082,0.024140820454630427,2.98088556265845,20,37.96385860443115,
0.527,13,2987,499,499,0.2,0.19414109001479557,2473,0.14408035261823757,356.3107120249015,0.018927423837002782,0.5215397718237104,0.525974025974026,-0.04346817517438996,5.0966164408771135,20,34.4621148109436,
0.527,14,2987,553,553,0.5,0.15275602173548564,2008,0.14051529107832592,282.15470448527844,0.04349573768377459,0.7109957937168884,0.2803030303030303,-0.0627395233180429,4.452775126520384,20,39.89258646965027,
0.527,15,2987,516,516,0.4,0.1595701099684452,1755,0.14767237785511747,259.16502313573113,0.04275357072412691,0.6926805246412856,0.577922077922078,0.3536067147649801,7.599213061386761,20,34.155017137527466,
0.527,16,2987,487,487,0.4,0.1575956840427381,1803,0.1380302148666976,248.86847740465575,-0.03984122401482323,0.21154554368863943,0.579004329004329,0.1525279356504536,5.1316075391852145,20,32.337061643600464,
0.527,17,2987,482,482,0.2,0.19152138398901752,2838,0.1313042566774078,372.64148045048336,-0.0013522518509811433,0.4268072269989317,0.841991341991342,-0.07486835574436128,5.101818745217839,20,34.68504357337952,
0.527,18,2987,513,513,0.5,0.1811578546052597,2007,0.1372683582496146,275.49759500697655,0.007973925862834894,0.49694354168942934,0.6558441558441559,-0.017974165887677824,4.019027991978334,20,35.145169496536255,
0.527,19,2987,493,493,0.2,0.14129271208238975,1375,0.1845420767618213,253.7453555475043,0.03206791459069146,0.6096910429509663,0.7272727272727273,0.01429822807676576,4.735942811407875,20,34.206563234329224,
0.527,20,2987,425,425,0.5,0.14414041192188629,2132,0.16533250621000842,352.48890323973797,0.022935107770737758,0.6288187107823899,0.5941558441558441,0.03003751617979862,4.384595799469113,20,30.91062903404236,
0.527,21,2987,469,469,0.6000000000000001,0.17888978831774224,2692,0.13632497529879142,366.9868335043465,0.02202009121481875,0.5379488347594551,0.031385281385281384,-0.056078290755413956,5.2244486036794555,20,31.86509418487549,
0.527,22,2987,582,582,0.4,0.17592851800877304,1640,0.1312865235011796,215.30989854193453,-0.008821733318844319,0.3581522031139285,0.3430735930735931,-0.0857977826291706,5.166806647173491,20,36.71854376792908,
0.527,23,2987,511,511,0.2,0.15575733866638047,2053,0.13961743733535276,286.63459884947923,0.009021286276857124,0.4731650887795512,0.6136363636363636,0.026359415944280713,3.4141605705819997,20,43.19570803642273,
0.527,24,2987,453,453,0.1,0.15830451581842017,1681,0.1468112047962979,246.78963526257675,0.03430411184101652,0.5809824119126301,0.15800865800865802,-0.17090984591956376,4.14065767450439,20,33.157060384750366,
0.527,25,2987,549,549,0.5,0.16804435877062765,2373,0.11869967728212107,281.6743341904733,0.02021592199066668,0.5714053926414606,0.6439393939393939,-0.01753708981238904,3.5523692233139625,20,36.3303120136261,
0.527,26,2987,486,486,0.4,0.16783649262152653,2305,0.13645809287456426,314.53590407587063,-0.022828345405179407,0.30519140596943367,0.7857142857142857,0.004141952856859512,5.0803044069796925,20,35.36122751235962,
0.527,27,2987,555,555,0.5,0.1581721505124099,2718,0.13395095727270842,364.07870186722147,0.036940251790401626,0.7150025387403263,0.4101731601731602,-0.0011041160670438555,3.93246508928041,20,37.63673520088196,
0.527,28,2987,560,560,0.5,0.14372459070105523,2446,0.11341458133734551,277.4120659511471,0.0010373491926454147,0.4459848613891082,0.36796536796536794,0.008355405548460745,4.399955396827609,20,37.0823450088501,
0.527,29,2987,397,397,0.4,0.12938168633747432,2081,0.1693852879326541,352.49078418785314,0.03865376217935445,0.6975907873818158,0.1829004329004329,0.16384300969756652,4.767580327333171,20,31.050781726837158,
0.527,30,2987,481,481,0.7000000000000001,0.12459693224006099,1536,0.13566925436101385,208.38797469851727,-0.03126003822055193,0.30679174579058854,0.5909090909090909,0.05026542011229928,2.878806561444972,20,35.75737476348877,
0.527,31,2987,481,481,0.30000000000000004,0.12466517843122822,1029,0.14454224266526014,148.7339677025527,-0.011697063187210274,0.3879478153946462,0.5573593073593074,0.035279209228579626,2.8574090092844906,20,34.554383516311646,
0.527,32,2987,404,404,0.4,0.18565416177848448,2646,0.15587695256983491,412.45041649978316,0.01970871175192387,0.5853263143697395,0.3961038961038961,-0.05324483360099051,3.7474330217556027,20,32.32738494873047,
0.527,33,2987,433,433,0.6000000000000001,0.18847424848577818,2797,0.15749763909890513,440.52089655963766,0.04868244868172273,0.8169391276006683,0.7326839826839827,0.0692879442335231,4.5497863863745565,20,33.28812050819397,
0.527,34,2987,515,515,0.5,0.1367447435796323,1397,0.17750691929844536,247.97716625992817,0.006030466600714087,0.4687984286280551,0.4155844155844156,-0.0013028701007177339,3.092578109245662,20,36.101195335388184,
0.527,35,2987,404,404,0.4,0.13895832718845683,2800,0.22012903542568482,616.3612991919175,0.035136563208286224,0.7577428348102648,0.7196969696969697,-0.09959358340586359,5.395848135311594,20,30.622325897216797,
0.527,36,2987,483,483,0.4,0.16505317128827526,2632,0.1449929579477947,381.62146531859565,-0.01669010673880628,0.2756977865214597,0.3268398268398268,-0.3138784459207297,9.966412831513274,20,35.897581577301025,
0.527,37,2987,445,445,0.30000000000000004,0.16718066731497375,1061,0.17419483674548056,184.82072178695486,0.004363989297930267,0.4804142667903835,0.672077922077922,-0.07462169635389276,4.255597282963164,20,35.03503704071045,
0.527,38,2987,425,425,0.30000000000000004,0.1512069920206569,2377,0.1775001774736898,421.91792185496064,-0.010448690279912149,0.23306379541183575,0.21103896103896103,0.43228020110955595,6.769744815647873,20,32.291686058044434,
0.527,39,2987,477,477,0.4,0.1920429206443251,1439,0.14182492958148502,204.08607366775695,0.024021608826731107,0.5745717351305155,0.3971861471861472,-0.016507175215118568,2.879607144411517,20,34.82312893867493,
0.527,40,2987,525,525,0.5,0.14563748077699992,1520,0.13684987866832002,208.01181557584644,-0.023512560710385638,0.32605141996329257,0.6028138528138528,-0.05277117726427528,2.9298919980482245,20,37.31933641433716,
0.527,41,2987,525,525,0.2,0.16538011507771275,2426,0.12391115096006883,300.60845222912695,0.01668016966670671,0.5856621476984782,0.9329004329004329,0.10714565399757874,4.609112271383907,20,35.20347332954407,
0.527,42,2987,432,432,0.0,0.15136686784623055,2762,0.1745255524322664,482.0395758179198,0.05370168182178942,0.8418339937677859,0.7651515151515151,0.194542021443392,5.706490971077201,20,32.691604137420654,
0.527,43,2987,528,528,0.2,0.1570760397307522,1402,0.1326525504920106,185.97887578979888,-0.005650759124990821,0.3889247700872385,0.3874458874458874,-0.17783624295179593,5.156858670800268,20,35.572633504867554,
0.527,44,2987,442,442,0.5,0.14162093752692853,2867,0.1923785130016737,551.5491967757985,0.03998913740615243,0.7900177107175363,0.45670995670995673,0.051796066860284824,4.452270511392566,20,32.43897843360901,
0.527,45,2987,451,451,0.5,0.15590417181886013,2847,0.1841443473941729,524.2589570312102,0.04242702064629489,0.8127623580106348,0.5281385281385281,0.14544633311534805,4.257467289965071,20,33.97634768486023,
0.527,46,2987,422,422,0.2,0.14547614980494794,2288,0.17442118771399556,399.07567748962185,0.03224119339076383,0.5799253208620404,0.7824675324675324,-0.08650550149399022,4.227809340955458,20,31.541224718093872,
0.527,47,2987,492,492,0.2,0.14706587589693587,1769,0.16441428632060087,290.8488725011429,0.007316043643765603,0.4804324522971779,0.7261904761904762,-0.41934711489952187,6.848797456827395,20,34.85896897315979,
0.527,48,2987,434,434,0.2,0.14606271733684337,426,0.16212125337022504,69.06365393571586,0.011509079673350861,0.4907700904704172,0.7922077922077922,0.5808962030717923,8.322988277250527,20,32.09784150123596,
0.527,49,2987,503,503,0.5,0.15644978882188737,2818,0.17102605599305212,481.95142578842086,-0.004550513334524731,0.3120600224788689,0.1774891774891775,0.13406281457183478,5.570004695963455,20,34.92717742919922,
0.537,0,2987,677,677,0.5,0.2730111002113293,2617,0.10960370743614033,286.83290236037925,0.013259217813410447,0.5121561970171473,0.2305194805194805,-0.0529922116740968,3.557328007142581,20,41.770386695861816,
0.537,1,2987,609,609,0.2,0.25067174245390367,944,0.13517379164002155,127.60405930818034,0.0065534589410711904,0.44403637761330605,0.13528138528138528,0.2317245861800317,4.765402678020074,20,39.37657403945923,
0.537,2,2987,604,604,0.4,0.2517663350766016,2411,0.1122460625351753,270.62525677230764,-0.03468437911652776,0.23548615477027118,0.6190476190476191,-0.026858477976726667,4.224011601968861,20,38.57449436187744,
0.537,3,2987,547,547,0.6000000000000001,0.2404891153953547,2107,0.12812481391835892,269.95898292598224,0.027416346136349464,0.5885902776970321,0.27380952380952384,0.05558795017442961,3.056632794359399,20,36.75334119796753,
0.537,4,2987,627,627,0.4,0.2455132867447853,2746,0.10527796478364256,289.09329129588247,0.021825578918407897,0.6004463971468966,0.5443722943722944,0.0521401390907923,4.20315605114607,20,38.71292853355408,
0.537,5,2987,485,485,0.6000000000000001,0.25388559393149984,1798,0.16821405198092867,302.4488654617098,0.03825287559909537,0.7128738481953929,0.40476190476190477,0.10857376441901492,3.434266397869878,20,33.72590517997742,
0.537,6,2987,694,694,0.5,0.2278175640429326,2210,0.11362541834870571,251.11217455063962,-0.03669573202776156,0.25507101977202923,0.7023809523809523,0.03928538767733923,3.86535324528588,20,42.746625900268555,
0.537,7,2987,615,615,0.30000000000000004,0.24434035695907289,2834,0.11925618515505211,337.9720287294177,0.009223820042636315,0.4025472575975892,0.3106060606060606,-0.14408941407364778,6.412393690713561,20,41.598753929138184,
0.537,8,2987,518,518,0.1,0.2544901870520658,1682,0.1458202191865376,245.26960867175623,-0.006676979571576915,0.3584579221052987,0.7316017316017316,-0.15080290466678614,5.976878434386065,20,38.859532594680786,
0.537,9,2987,473,473,0.7000000000000001,0.2549518427827333,2807,0.1780825830952947,499.87781074849227,0.06655689033986996,0.9086817287187521,0.3495670995670996,0.0735286979074764,3.291598426322021,20,38.237685441970825,
0.537,10,2987,559,559,0.30000000000000004,0.2472391140950439,2824,0.11423281393113285,322.5934665415192,-0.0031707877407749227,0.3534776120276125,0.5281385281385281,-0.5608580528003312,10.899283481716942,20,43.51898813247681,
0.537,11,2987,527,527,0.1,0.2436354855593663,1875,0.1095219487998309,205.35365399968293,0.06378672496680067,0.7102623866834354,0.27705627705627706,-0.1459679672417999,5.923554836983076,20,36.11795425415039,
0.537,12,2987,551,551,0.30000000000000004,0.2594559446890694,2736,0.13181471837333017,360.64506946943135,-0.008208438901178956,0.32735835639537236,0.5173160173160173,0.4215254797291258,13.664444166366653,20,36.98100924491882,
0.537,13,2987,566,566,0.30000000000000004,0.2729036511262354,1994,0.13128589461083218,261.78407385399936,0.0051491062803068425,0.3970746955221307,0.18506493506493507,0.052481253628974565,4.7176412731131645,20,37.59478783607483,
0.537,14,2987,663,663,0.5,0.24260928984637892,2504,0.11386801023658416,285.12549763240673,0.032744808414058996,0.6725518438127396,0.8928571428571429,0.077731294696686,7.227249653240396,20,41.28044939041138,
