roll,t_stat,t_p_value,n_active,mean_pnl
173,0.5705969683569376,0.5682984279952956,5018,3.9201976935448185e-06
174,-1.3463093872455958,0.17827574381496203,4182,-1.4318278979783942e-05
175,-0.7580005077376055,0.44849075461794774,4458,-1.031640613458597e-05
176,-0.7997744213485631,0.42387806601415257,5197,-5.658140870636687e-06
177,-1.5902060580408328,0.11184717567214708,5376,-1.4647236177508772e-05
178,-1.0369143401370167,0.29982442540505594,5155,-8.707539998907914e-06
179,1.2142631104729318,0.2247058680107381,4894,1.1764397629353885e-05
180,-0.6767265912692645,0.49861092256760076,4973,-8.556388933294437e-06
181,0.05272991785125338,0.9579489594113451,5669,3.345162867109874e-07
182,-1.598851567190814,0.10993590120047503,3839,-2.175835028923853e-05
183,-0.3119301357360999,0.7551063506257045,5109,-2.3580623582021766e-06
184,-2.0258398397920074,0.042834672998908196,4957,-1.4688544615221672e-05
185,0.4006189338687179,0.6887208076562583,4258,5.211193434762632e-06
186,-1.4329294263001877,0.15194272693337574,4831,-1.270034575808491e-05
187,-1.491449517173091,0.13590636200080408,5020,-1.2301769847406409e-05
188,-1.3213113686426512,0.1864741913639376,3946,-1.5277166592993116e-05
189,-0.5477888899616905,0.5838601603011755,5250,-3.756023932681863e-06
190,-0.7196488730539543,0.47178712429848546,3664,-9.228421612194196e-06
191,-1.4161704332996912,0.1567932008630839,4609,-1.6727566664929743e-05
192,-2.7071399498460793,0.0068097630161101375,4972,-2.036781064392614e-05
193,0.8253030133333898,0.4092403910997948,4825,7.539915708014939e-06
194,-2.1757956512784236,0.029627218213722273,4119,-2.941514709529415e-05
195,-0.5699678411722476,0.5687285965067792,4403,-4.89676470263909e-06
196,-2.3166924687476715,0.020556825079944163,5535,-1.576763290426592e-05
197,1.2548098340619798,0.20960267521809284,5345,1.126578217049126e-05
198,-0.08095272439882706,0.9354842766163647,3428,-8.574561275861102e-07
199,-0.7864580571751217,0.4316302832508776,5993,-5.209555315920144e-06
200,-1.0131547787269688,0.31103179810356396,5381,-7.450906257674598e-06
201,-2.1335246983205725,0.032925341060432656,5563,-1.4625406932459012e-05
202,0.23228486426376763,0.8163265681639147,4851,1.5389594751809805e-06
203,-1.11175361620952,0.26628834972005255,6041,-8.248880389897397e-06
204,-0.8154912492844246,0.4148262800742657,5533,-8.357591552234319e-06
205,-0.7276420589678354,0.4668671836448579,4945,-8.70310635756519e-06
206,0.220729493611365,0.8253120866361419,4996,2.424070935468248e-06
207,-0.8508606541895052,0.39488137530434675,5887,-5.203316827934921e-06
208,-0.6059789476244056,0.544564290250733,3869,-9.045516051684401e-06
209,-1.9786598072338533,0.047904818075027,5426,-1.9889758058726406e-05
210,-1.6481455991621359,0.09938774365964576,4838,-1.3559206423816962e-05
211,-1.6403485893873258,0.1009914841416113,5352,-1.424318400776903e-05
212,-1.2542275544322838,0.20982225617696293,4658,-1.1559347133119718e-05
213,-0.3247096499489455,0.7454135855715989,5326,-2.0593580375486853e-06
214,-0.22383887460295582,0.8228927870314848,4525,-2.8185528303078615e-06
215,-2.2549668998000225,0.02417892750544448,4950,-1.7126281333667945e-05
216,-0.27406815227772613,0.784044807664888,4508,-2.709404807029635e-06
217,-0.47808093089830805,0.6326149720059426,4673,-6.430997229405166e-06
218,-0.08110952493075158,0.9353583527962694,4636,-8.050808656867859e-07
219,-0.9657658321422655,0.3342123938614363,4578,-8.423058391458248e-06
220,-0.4070970106181656,0.6839573032409656,4238,-4.275464816217377e-06
221,-2.4280426609455383,0.015215216040344703,5058,-2.4183747132172802e-05
222,-0.15942233289052768,0.8733425519417666,5026,-9.69861460964894e-07
223,-2.0704156917764234,0.03845806627736614,5738,-1.5052038142719293e-05
224,-2.6335196295668637,0.008477678490442564,4787,-2.5374652318386198e-05
225,-0.9596821797529651,0.33725377457767935,6015,-5.78931244765367e-06
226,-0.10493880595025437,0.9164288016602318,4746,-1.0258730439805393e-06
227,-0.21769418048914033,0.827675769043432,5307,-1.5163454835994223e-06
228,-0.027154669566603836,0.9783374367971094,5084,-2.8386489342983075e-07
229,-1.307809722392929,0.19099263504127917,5489,-1.2943949325475052e-05
230,-0.11617354293909002,0.9075207514967301,4060,-1.1116966697948796e-06
231,-0.6483929061384344,0.5167559588912685,5932,-5.684930425545443e-06
232,0.1447826292033778,0.884887130384364,6299,1.4240415911794743e-06
233,-1.568430727138612,0.1168548455834304,4265,-1.7992993746202646e-05
234,-1.0534787049241305,0.29218555172383476,3984,-1.1439520711857045e-05
235,-1.218749965165064,0.2230060422236435,4296,-1.0886609469041553e-05
236,-1.2538887712160196,0.20994143506988872,4969,-9.698327506321365e-06
237,-0.13161676687081988,0.8952933621687875,4459,-1.2222107273653187e-06
238,-1.9157669999584146,0.05545980928252159,4380,-2.0581495744584667e-05
239,-1.3837492567700713,0.16650244277862147,4597,-1.2823483773266898e-05
240,0.07707606922370484,0.9385665355725064,4400,5.736565194626334e-07
241,-1.0407920420669705,0.29801201370119146,6301,-6.11150108253793e-06
242,-1.8848370889907584,0.05950609244501148,5341,-1.455290140341886e-05
243,-0.9089366000121621,0.36342743697299484,4997,-9.72214643300265e-06
244,-1.4793347734585505,0.13911055429192687,5278,-1.1543820948881733e-05
245,-0.4978644179521301,0.6186054098470075,4244,-5.681165699966895e-06
246,0.4706592221712727,0.6379114389802099,3757,5.671870564694623e-06
